Date,week_day,hour,state,road_id,km,city,cause_of_accident,type_of_accident,victims_condition,weather_timestamp,road_direction,wheather_condition,road_type,road_delineation,people,deaths,slightly_injured,severely_injured,uninjured,ignored,total_injured,vehicles_involved,latitude,longitude,regional,police_station
07-08-2023,saturday,10:00:00 PM,PR,116,2,CAMPINA GRANDE DO SUL,Incompatible velocity,Run-off-road,With injured victims,Night,Increasing,Drizzle,Double,Curve,3,0,1,0,2,0,1,1,-25.06603,-48.57858,SPRF-PR,DEL01-PR
07/23/2023,sunday,11:55:00 PM,RS,290,107,ELDORADO DO SUL,Driver's lack of reaction,Collision with object,With injured victims,Night,Increasing,Clear sky,Simple,Intersection,2,0,0,2,0,0,2,1,-30.00185,-51.30426,SPRF-RS,DEL02-RS
04/16/2023,sunday,7:02:00 PM,RS,386,"5,7",IRAI,Driver was in the opposite direction,Broadside collision,With injured victims,Night,Increasing,Rainy,Simple,Straight,6,0,2,1,2,1,3,2,-27.19258,-53.27276,SPRF-RS,DEL08-RS
04/26/2023,wednesday,8:30:00 AM,PI,343,3,TERESINA,Lane change maneuver,Pedestrian collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,1,-5.089569,-42.80229,SPRF-PI,DEL01-PI
07/20/2023,thursday,4:50:00 PM,MG,459,96,POUSO ALEGRE,Driver was in the opposite direction,Head-on collision,With injured victims,Day,Decreasing,Clear sky,Simple,Not Reported,4,0,4,0,0,0,4,2,-22.20281,-45.95972,SPRF-MG,DEL09-MG
08/13/2023,sunday,8:40:00 AM,BA,330,802,JEQUIE,Electrical or mechanical flaws,Vehicle fire,Without victims,Day,Decreasing,Clear sky,Simple,Straight,1,0,0,0,1,0,0,1,-13.96296,-39.96174,SPRF-BA,DEL03-BA
07/24/2023,monday,3:10:00 PM,GO,60,89,ANAPOLIS,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Clear sky,Multiple,Straight,1,0,1,0,0,0,1,1,-16.3367,-48.8957,SPRF-GO,DEL02-GO
08-03-2023,thursday,5:00:00 AM,PR,369,156,LONDRINA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Sunrise,Increasing,Clear sky,Double,Straight,2,0,1,1,0,0,2,2,-23.29172,-51.21674,SPRF-PR,DEL07-PR
04/20/2023,thursday,7:40:00 PM,RJ,101,271,RIO BONITO,Unexpected pedestrian entry,Pedestrian collision,With dead victims,Night,Increasing,Clear sky,Double,Curve,2,1,0,0,1,0,0,1,-22.72443,-42.69368,SPRF-RJ,DEL02-RJ
06/27/2023,tuesday,8:00:00 AM,PR,116,"115,5",CURITIBA,Incompatible velocity,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,2,-25.55953,-49.2656,SPRF-PR,DEL01-PR
08/27/2023,sunday,9:30:00 PM,SP,116,529,BARRA DO TURVO,Animals on the road,Animal collision,Without victims,Night,Decreasing,Rainy,Double,Straight,2,0,0,0,2,0,0,1,-24.93921,-48.30125,SPRF-SP,DEL05-SP
08/14/2023,monday,7:35:00 PM,RS,285,"188,3",LAGOA VERMELHA,Alcohol ingestion by the driver,Side collision (opposite direction),With injured victims,Night,Increasing,Clear sky,Simple,Straight,3,0,3,0,0,0,3,2,-28.2818,-51.46704,SPRF-RS,DEL08-RS
08/26/2023,saturday,12:30:00 PM,RS,290,"142,1",ELDORADO DO SUL,Driver was in the opposite direction,Run-off-road,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,2,0,1,0,2,2,-30.08968,-51.62831,SPRF-RS,DEL02-RS
04-10-2023,monday,7:20:00 PM,MG,40,"782,3",JUIZ DE FORA,Animals on the road,Animal collision,With injured victims,Night,Decreasing,Cloudy,Double,Straight,1,0,0,1,0,0,1,1,-21.71561,-43.44471,SPRF-MG,DEL05-MG
02/26/2023,sunday,2:12:00 PM,PR,277,3,FOZ DO IGUACU,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Ignored,Multiple,Straight,2,0,0,2,0,0,2,1,-25.46993,-54.58506,SPRF-PR,DEL05-PR
01/23/2023,monday,10:10:00 AM,RO,364,763,PORTO VELHO,Acessing the road without seeing the presence of other vehicles,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Simple,Not Reported,2,0,1,0,0,1,1,1,-9.115364,-64.11491,SPRF-RO,DEL01-RO
08-11-2023,friday,10:20:00 AM,PR,369,156,LONDRINA,Lane change maneuver,Side collision (same direction),With injured victims,Day,Increasing,Clear sky,Double,Straight,2,0,0,1,1,0,1,2,-23.29293,-51.17027,SPRF-PR,DEL07-PR
08/30/2023,wednesday,6:22:00 AM,MA,222,673,ACAILANDIA,Driver's lack of reaction,Side collision (opposite direction),With injured victims,Sunrise,Decreasing,Clear sky,Simple,Straight,2,0,0,2,0,0,2,2,-4.929605,-47.4459,SPRF-MA,DEL04-MA
08-11-2023,friday,4:00:00 PM,MG,354,"745,9",POUSO ALTO,Driver's lack of reaction,Pedestrian collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,1,0,0,1,1,1,-22.25481,-44.92815,SPRF-MG,DEL17-MG
06/24/2023,saturday,2:10:00 PM,MG,365,"8,3",MONTES CLAROS,Driver was in the opposite direction,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Simple,Not Reported,3,0,0,1,2,0,1,2,-16.78382,-43.89079,SPRF-MG,DEL12-MG
08/20/2023,sunday,7:20:00 PM,AL,416,10,NOVO LINO,Animals on the road,Animal collision,With injured victims,Night,Increasing,Cloudy,Simple,Straight,2,0,2,0,0,0,2,1,-8.906321,-35.63617,SPRF-AL,DEL01-AL
07/15/2023,saturday,8:30:00 PM,SC,282,208,LAGES,Irregular access,Rear-end collision,With dead victims,Night,Increasing,Clear sky,Simple,Straight,5,1,0,0,2,2,0,2,-27.77506,-50.21049,SPRF-SC,DEL05-SC
07-11-2023,tuesday,6:45:00 PM,RJ,393,218,VASSOURAS,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Increasing,Clear sky,Simple,Straight,2,0,1,0,1,0,1,2,-22.33209,-43.54558,SPRF-RJ,DEL05-RJ
08-12-2023,saturday,8:17:00 AM,ES,101,72,SAO MATEUS,The driver passed the next car improperly,Side collision (opposite direction),With injured victims,Day,Increasing,Sunny,Simple,Straight,4,0,1,0,3,0,1,4,-18.76249,-39.86354,SPRF-ES,DEL04-ES
07-12-2023,wednesday,6:45:00 AM,MG,116,414,GOVERNADOR VALADARES,Driver's lack of reaction,Overturn,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,1,0,1,0,0,0,1,1,-18.88103,-41.95911,SPRF-MG,DEL06-MG
06/13/2023,tuesday,6:15:00 PM,RN,101,103,PARNAMIRIM,Pedestrian was walking in the road,Pedestrian collision,With injured victims,Night,Decreasing,Clear sky,Multiple,Straight,2,0,0,1,1,0,1,1,-5.89034,-35.24895,SPRF-RN,DEL01-RN
08/26/2023,saturday,12:15:00 PM,SC,101,204,SAO JOSE,Driver's lack of reaction,Side collision (same direction),With injured victims,Day,Decreasing,Clear sky,Multiple,Straight,4,0,0,1,2,1,1,3,-27.57413,-48.61363,SPRF-SC,DEL01-SC
08/14/2023,monday,10:30:00 AM,RJ,101,442,MANGARATIBA,Incompatible velocity,Head-on collision,With dead victims,Day,Increasing,Rainy,Simple,Curve,5,2,3,0,0,0,3,2,-22.97397,-44.08709,SPRF-RJ,DEL03-RJ
05/14/2023,sunday,11:00:00 PM,MG,40,544,NOVA LIMA,Driver's lack of reaction,Collision with object,With injured victims,Night,Decreasing,Clear sky,Double,Not Reported,1,0,1,0,0,0,1,1,-19.99848,-43.96257,SPRF-MG,DEL01-MG
04/23/2023,sunday,7:00:00 AM,RN,226,323,MESSIAS TARGINO,Driver using cellphone,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,2,-6.074096,-37.51075,SPRF-RN,DEL04-RN
04-03-2023,monday,2:00:00 PM,BA,101,219,CRUZ DAS ALMAS,Driver using cellphone,Side collision (same direction),With injured victims,Day,Decreasing,Clear sky,Double,Intersection,2,0,0,1,1,0,1,2,-12.65728,-39.12441,SPRF-BA,DEL01-BA
05/25/2023,thursday,7:30:00 PM,RO,364,711,PORTO VELHO,Acessing the road without seeing the presence of other vehicles,Head-on collision,With injured victims,Night,Decreasing,Clear sky,Multiple,Straight,2,0,0,1,1,0,1,2,-8.781539,-63.86531,SPRF-RO,DEL01-RO
07/25/2023,tuesday,7:45:00 AM,MG,381,2,BETIM,Driver's lack of reaction,Overturn,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,2,0,1,0,0,1,1,2,-19.96825,-44.19871,SPRF-MG,DEL01-MG
04/19/2023,wednesday,7:54:00 AM,RN,226,"174,8",CURRAIS NOVOS,Driver's lack of reaction,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,2,0,1,1,0,0,2,2,-6.262168,-36.51662,SPRF-RN,DEL03-RN
06/26/2023,monday,7:15:00 PM,CE,116,40,HORIZONTE,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Increasing,Clear sky,Double,Authorized U-turn,6,0,5,1,0,0,6,2,-4.09497,-38.50352,SPRF-CE,DEL01-CE
08-11-2023,friday,1:56:00 PM,DF,251,41,BRASILIA,Electrical or mechanical flaws,Vehicle fire,Without victims,Day,Decreasing,Clear sky,Simple,Not Reported,1,0,0,0,1,0,0,1,-15.93938,-47.80472,SPRF-DF,DEL01-DF
08/27/2023,sunday,2:00:00 AM,BA,407,101,JAGUARARI,Alcohol ingestion by the driver,Rear-end collision,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,2,-10.24363,-40.19909,SPRF-BA,DEL04-BA
05/17/2023,wednesday,10:58:00 AM,RS,116,"241,9",SAO LEOPOLDO,Electrical or mechanical flaws,Fall of vehicle occupant,With injured victims,Day,Increasing,Sunny,Double,Straight,1,0,1,0,0,0,1,1,-29.71697,-51.14819,SPRF-RS,DEL01-RS
08/29/2023,tuesday,5:00:00 AM,RJ,101,319,NITEROI,Driver failed to keep distance from the vehicle in front,Collision with object,With injured victims,Night,Increasing,Drizzle,Simple,Straight,2,0,0,1,1,0,1,2,-22.85912,-43.10159,SPRF-RJ,DEL02-RJ
08/21/2023,monday,7:00:00 PM,MG,116,299,ITAMBACURI,Natural phenomena,Unusual events,Without victims,Night,Increasing,Hail,Simple,Curve,1,0,0,0,1,0,0,1,-18.01255,-41.60764,SPRF-MG,DEL11-MG
07/20/2023,thursday,6:15:00 AM,SC,282,"471,5",VARGEAO,The driver passed the next car improperly,Head-on collision,With dead victims,Night,Increasing,Clear sky,Simple,Straight,3,1,0,2,0,0,2,2,-26.85897,-52.11472,SPRF-SC,DEL07-SC
08/13/2023,sunday,6:17:00 PM,MT,163,743,SORRISO,Driver's lack of reaction,Rear-end collision,With injured victims,Sunset,Increasing,Clear sky,Simple,Straight,3,0,1,0,0,2,1,2,-12.72348,-55.82832,SPRF-MT,DEL06-MT
08-06-2023,sunday,3:05:00 AM,SC,470,66,INDAIAL,Incompatible velocity,Run-off-road,Without victims,Night,Increasing,Cloudy,Simple,Not Reported,1,0,0,0,0,1,0,1,-26.86965,-49.22539,SPRF-SC,DEL04-SC
08/26/2023,saturday,9:30:00 AM,RJ,40,60,PETROPOLIS,Rain,Run-off-road,With injured victims,Day,Increasing,Rainy,Simple,Not Reported,1,0,1,0,0,0,1,1,-22.3945,-43.13469,SPRF-RJ,DEL06-RJ
05-06-2023,saturday,5:15:00 PM,BA,101,584,CAMACAN,Incompatible velocity,Run-off-road,With injured victims,Sunset,Increasing,Rainy,Simple,Straight,1,0,0,1,0,0,1,1,-15.54294,-39.4086,SPRF-BA,DEL05-BA
07-06-2023,thursday,7:22:00 AM,RJ,116,137,DUQUE DE CAXIAS,Driver's lack of reaction,Fall of vehicle occupant,With injured victims,Day,Decreasing,Cloudy,Double,Straight,1,0,1,0,0,0,1,1,-22.64792,-43.18201,SPRF-RJ,DEL01-RJ
06-07-2023,wednesday,6:00:00 PM,GO,40,"6,9",VALPARAISO DE GOIAS,Pedestrian was crossing the road outside of the crosswalk,Pedestrian collision,With injured victims,Sunset,Increasing,Clear sky,Double,Straight,2,0,0,1,0,1,1,1,-16.1069,-47.97351,SPRF-DF,DEL01-DF
04/30/2023,sunday,10:05:00 AM,MG,381,492,BETIM,Lane change maneuver,Side collision (same direction),With injured victims,Day,Decreasing,Clear sky,Double,Not Reported,4,0,2,0,0,2,2,2,-19.9749,-44.19004,SPRF-MG,DEL01-MG
08/28/2023,monday,1:00:00 PM,PR,158,519,PATO BRANCO,The driver passed the next car improperly,Head-on collision,With injured victims,Day,Increasing,Clear sky,Simple,Curve,3,0,1,1,1,0,2,3,-26.11682,-52.64027,SPRF-PR,DEL02-PR
07-12-2023,wednesday,8:40:00 PM,GO,20,67,FORMOSA,Pedestrian was walking in the road,Pedestrian collision,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,1,-15.1785,-47.14665,SPRF-DF,DEL02-DF
08/27/2023,sunday,1:22:00 AM,PR,369,"182,1",ARAPONGAS,Poor ilumination (of the road),Unusual events,With injured victims,Night,Decreasing,Clear sky,Double,Authorized U-turn,3,0,1,0,1,1,1,2,-23.38456,-51.41934,SPRF-PR,DEL07-PR
07-10-2023,monday,11:15:00 PM,BA,101,715,ITABELA,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Increasing,Cloudy,Simple,Straight,2,0,0,1,0,1,1,2,-16.52316,-39.569,SPRF-BA,DEL09-BA
04-04-2023,tuesday,11:15:00 AM,SC,282,"21,3",PALHOCA,Traffic with a motorcycle (or similar) between lanes,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,1,0,1,0,1,2,-27.68907,-48.71754,SPRF-SC,DEL01-SC
08-09-2023,wednesday,8:00:00 AM,SC,470,57,BLUMENAU,Electrical or mechanical flaws,Vehicle fire,Without victims,Day,Decreasing,Rainy,Simple,Not Reported,1,0,0,0,1,0,0,1,-26.88043,-49.13653,SPRF-SC,DEL04-SC
08-11-2023,friday,2:30:00 PM,MG,381,245,SANTANA DO PARAISO,Disrespecting the intersection,Broadside collision,With injured victims,Day,Decreasing,Ignored,Simple,Straight,2,0,1,0,0,1,1,2,-19.44053,-42.51194,SPRF-MG,DEL06-MG
07/30/2023,sunday,11:00:00 PM,MG,381,"419,5",CAETE,Road had lots of sand/wreckage,Fall of vehicle occupant,With injured victims,Night,Increasing,Clear sky,Double,Straight,1,0,0,1,0,0,1,1,-19.77067,-43.64873,SPRF-MG,DEL01-MG
08-04-2023,friday,6:45:00 AM,PR,277,8,PARANAGUA,Incompatible velocity,Broadside collision,With injured victims,Sunrise,Increasing,Ignored,Double,Straight,2,0,0,1,0,1,1,2,-25.50763,-48.51693,SPRF-PR,DEL01-PR
08-07-2023,monday,6:00:00 AM,MG,40,622,CONSELHEIRO LAFAIETE,Driver was in the opposite direction,Head-on collision,With injured victims,Sunrise,Decreasing,Clear sky,Simple,Straight,4,0,0,2,2,0,2,4,-20.59391,-43.80412,SPRF-MG,DEL05-MG
06-04-2023,sunday,11:33:00 AM,PR,369,136,IBIPORA,Lane change maneuver,Side collision (same direction),With injured victims,Day,Increasing,Clear sky,Double,Curve,2,0,1,0,0,1,1,2,-23.27108,-51.03898,SPRF-PR,DEL07-PR
06/21/2023,wednesday,12:40:00 PM,SC,470,"45,5",BLUMENAU,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Day,Decreasing,Ignored,Simple,Not Reported,2,0,1,0,1,0,1,2,-26.86285,-49.03489,SPRF-SC,DEL04-SC
08/25/2023,friday,4:45:00 PM,PB,101,"98,2",CONDE,Driver's lack of reaction,Side collision (same direction),With injured victims,Day,Increasing,Sunny,Double,Straight,2,0,1,0,1,0,1,2,-7.246923,-34.93114,SPRF-PB,DEL01-PB
08/29/2023,tuesday,7:00:00 PM,RS,290,142,ELDORADO DO SUL,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Increasing,Clear sky,Simple,Straight,3,0,1,1,0,1,2,2,-30.08968,-51.62831,SPRF-RS,DEL02-RS
06-05-2023,monday,1:35:00 PM,MG,40,"50,6",PARACATU,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,3,0,2,0,0,1,2,2,-17.23931,-46.80041,SPRF-MG,DEL14-MG
06/29/2023,thursday,7:56:00 PM,PB,104,94,ESPERANCA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,2,0,1,0,0,1,1,2,-7.004744,-35.85082,SPRF-PB,DEL02-PB
06/21/2023,wednesday,12:46:00 PM,MG,381,"479,9",BETIM,Driver's lack of reaction,Rear-end collision,Without victims,Day,Increasing,Clear sky,Double,Straight,2,0,0,0,0,2,0,2,-19.9589,-44.0692,SPRF-MG,DEL01-MG
08/29/2023,tuesday,6:40:00 PM,BA,116,"4,8",VITORIA DA CONQUISTA,Animals on the road,Animal collision,With injured victims,Night,Decreasing,Ignored,Simple,Straight,1,0,0,1,0,0,1,1,-14.82598,-40.87279,SPRF-BA,DEL08-BA
04-02-2023,sunday,10:15:00 AM,PR,376,"183,1",SARANDI,Lane change maneuver,Side collision (same direction),With injured victims,Day,Decreasing,Ignored,Double,Straight,3,0,1,1,0,1,2,2,-23.4372,-51.87813,SPRF-PR,DEL09-PR
06/17/2023,saturday,6:47:00 AM,PR,476,196,LAPA,Animals on the road,Animal collision,With injured victims,Day,Decreasing,Ignored,Simple,Straight,1,0,1,0,0,0,1,1,-25.75436,-49.72681,SPRF-PR,DEL01-PR
08/30/2023,wednesday,7:15:00 PM,SC,101,"377,1",ICARA,Driver's lack of reaction,Rear-end collision,With dead victims,Night,Decreasing,Clear sky,Simple,Straight,2,1,0,0,1,0,0,2,-28.74555,-49.25869,SPRF-SC,DEL02-SC
07/29/2023,saturday,3:10:00 PM,RS,470,256,SALVADOR DO SUL,Lane change maneuver,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Simple,Curve,3,0,0,2,1,0,2,2,-29.42219,-51.52058,SPRF-RS,DEL06-RS
08/28/2023,monday,11:50:00 AM,GO,364,358,MINEIROS,Static object on the drainage gate,Run-off-road,With dead victims,Day,Increasing,Clear sky,Simple,Straight,3,1,1,1,0,0,2,1,-17.39263,-52.97191,SPRF-GO,DEL05-GO
07/30/2023,sunday,7:00:00 PM,RS,116,427,CRISTAL,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,3,0,1,0,2,0,1,2,-30.99035,-52.03836,SPRF-RS,DEL02-RS
07-09-2023,sunday,6:30:00 PM,MG,381,"154,9",GOVERNADOR VALADARES,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Decreasing,Ignored,Simple,Straight,2,0,0,1,0,1,1,2,-18.85748,-41.98443,SPRF-MG,DEL06-MG
06/23/2023,friday,7:11:00 AM,PR,476,55,TUNAS DO PARANA,Absence of sinalization,Side collision (same direction),With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,1,0,1,1,2,-24.97236,-49.08553,SPRF-PR,DEL01-PR
07-02-2023,sunday,1:50:00 PM,PB,230,"157,7",CAMPINA GRANDE,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Intersection,3,0,0,2,1,0,2,2,-7.264,-35.9199,SPRF-PB,DEL02-PB
08-05-2023,saturday,4:40:00 PM,RS,116,148,CAXIAS DO SUL,Driver's lack of reaction,Overturn,With injured victims,Day,Decreasing,Clear sky,Double,Curve,2,0,1,1,0,0,2,1,-29.15445,-51.15102,SPRF-RS,DEL05-RS
08-08-2023,tuesday,9:20:00 PM,TO,153,374,FORTALEZA DO TABOCAO,Driver was in the opposite direction,Head-on collision,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,3,0,2,1,0,0,3,2,-9.189353,-48.53865,SPRF-TO,DEL02-TO
07/27/2023,thursday,6:10:00 PM,RS,158,327,SANTA MARIA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Sunset,Increasing,Clear sky,Double,Straight,5,0,1,1,2,1,2,2,-29.71495,-53.81083,SPRF-RS,DEL09-RS
07/21/2023,friday,6:35:00 PM,SC,101,"292,4",IMBITUBA,Driver failed to keep distance from the vehicle in front,Side collision (same direction),With injured victims,Night,Decreasing,Clear sky,Double,Not Reported,3,0,2,0,0,1,2,2,-28.2954,-48.71329,SPRF-SC,DEL02-SC
08/26/2023,saturday,3:40:00 AM,RS,116,"242,1",SAO LEOPOLDO,Driver's lack of reaction,Collision with object,With injured victims,Night,Increasing,Clear sky,Double,Not Reported,1,0,1,0,0,0,1,1,-29.72297,-51.14859,SPRF-RS,DEL01-RS
05-01-2023,monday,3:00:00 PM,SP,153,"47,6",SAO JOSE DO RIO PRETO,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,2,1,0,0,3,2,-20.68798,-49.33992,SPRF-SP,DEL09-SP
04/15/2023,saturday,7:00:00 PM,ES,101,"272,2",SERRA,Excessive use of the car's tire,Run-off-road,With injured victims,Night,Decreasing,Rainy,Multiple,Straight,4,0,2,1,1,0,3,2,-20.22725,-40.28427,SPRF-ES,DEL02-ES
08/23/2023,wednesday,12:50:00 PM,ES,101,"257,2",SERRA,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Increasing,Sunny,Simple,Straight,2,0,0,1,1,0,1,2,-20.12455,-40.30332,SPRF-ES,DEL02-ES
05/29/2023,monday,12:02:00 AM,MG,365,613,UBERLANDIA,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Straight,3,0,0,2,1,0,2,2,-18.93733,-48.21066,SPRF-MG,DEL15-MG
06/21/2023,wednesday,9:50:00 AM,SC,101,205,SAO JOSE,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,2,-27.58313,-48.61533,SPRF-SC,DEL01-SC
08-07-2023,monday,7:45:00 AM,PR,116,122,CURITIBA,Traffic with a motorcycle (or similar) between lanes,Side collision (same direction),With injured victims,Day,Decreasing,Clear sky,Double,Straight,4,0,1,0,3,0,1,2,-25.56857,-49.31023,SPRF-PR,DEL01-PR
08/19/2023,saturday,7:20:00 PM,MA,316,"550,7",CAXIAS,Alcohol ingestion by the driver,Side collision (opposite direction),Without victims,Night,Decreasing,Clear sky,Simple,Not Reported,3,0,0,0,3,0,0,3,-4.886773,-43.36251,SPRF-MA,DEL03-MA
08/20/2023,sunday,4:00:00 PM,MG,365,507,PATROCINIO,Accumulation of water on the road,Run-off-road,With injured victims,Day,Decreasing,Rainy,Simple,Curve,2,0,2,0,0,0,2,1,-18.96107,-47.2452,SPRF-MG,DEL10-MG
08/28/2023,monday,5:25:00 PM,RJ,101,324,NITEROI,Driver's lack of reaction,Side collision (same direction),With injured victims,Sunset,Increasing,Fog,Double,Straight,4,0,3,0,0,1,3,2,-22.87381,-43.12641,SPRF-RJ,DEL02-RJ
08-07-2023,monday,7:35:00 AM,RS,386,"343,7",LAJEADO,Rain,Overturn,With injured victims,Day,Increasing,Rainy,Simple,Straight,2,0,0,1,0,1,1,1,-29.43483,-52.00236,SPRF-RS,DEL04-RS
08/31/2023,thursday,4:30:00 AM,SC,101,"135,1",BALNEARIO CAMBORIU,Driver's lack of reaction,Run-off-road,With dead victims,Night,Increasing,Cloudy,Multiple,Straight,2,2,0,0,0,0,0,1,-27.00544,-48.6259,SPRF-SC,DEL04-SC
08-11-2023,friday,12:30:00 PM,ES,101,264,SERRA,Driver disrespected the red traffic light,Broadside collision,With injured victims,Day,Increasing,Sunny,Multiple,Not Reported,3,0,1,1,1,0,2,2,-20.17293,-40.26736,SPRF-ES,DEL02-ES
08/24/2023,thursday,11:40:00 PM,ES,101,266,SERRA,Pedestrian was crossing the road outside of the crosswalk,Pedestrian collision,With dead victims,Night,Increasing,Cloudy,Double,Straight,2,1,0,0,1,0,0,1,-20.1902,-40.26829,SPRF-ES,DEL02-ES
07-06-2023,thursday,5:25:00 PM,SP,116,464,PARIQUERA-ACU,Excessive use of the car's tire,Overturn,With injured victims,Sunset,Decreasing,Clear sky,Double,Straight,3,0,2,0,1,0,2,1,-24.63518,-47.90878,SPRF-SP,DEL05-SP
08-05-2023,saturday,6:00:00 AM,RS,290,85,PORTO ALEGRE,Driver's lack of reaction,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Double,Curve,1,0,0,1,0,0,1,1,-29.96794,-51.10687,SPRF-RS,DEL01-RS
